,Unnamed: 0,cust_id,activated_date,last_payment_date,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,fraud,Year_ad,Month,activated_datec,last_payment_datec,cash/credit_limit,Year_lpd
105,106,C10110,2019-10-08,2020-08-03,2441.542991,1.0,808.0,808.0,0.0,959.8572630000001,0.25,0.25,0.0,0.333333,6,4,4000.0,532.741699,1026.976,0.0,12,0,2019.0,10.0,2019-10,2020-08-03,0.23996431575000002,2020.0
106,107,C10111,2019-10-09,2020-08-14,408.656365,1.0,941.64,0.0,941.64,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,1097.7894199999998,176.610605,0.083333,12,0,2019.0,10.0,2019-10,2020-08-14,0.0,2020.0
107,108,C10112,2019-10-09,2020-09-22,4986.400804,1.0,0.0,0.0,0.0,5439.467563,0.0,0.0,0.0,0.583333,40,0,8000.0,1241.538024,1439.2308990000001,0.0,12,0,2019.0,10.0,2019-10,2020-09-22,0.679933445375,2020.0
108,109,C10113,2019-10-09,2020-06-02,1246.624558,1.0,423.7,177.64,246.06,412.399058,0.666667,0.166667,0.5,0.083333,2,10,2000.0,577.050373,498.36541900000003,0.0,12,0,2019.0,10.0,2019-10,2020-06-02,0.20619952900000002,2020.0
109,110,C10114,2019-10-09,2020-07-21,6644.201650999999,1.0,4478.75,2721.59,1757.16,7205.520805,1.0,0.916667,1.0,0.583333,21,64,9000.0,10857.94321,2469.571326,0.083333,12,0,2019.0,10.0,2019-10,2020-07-21,0.8006134227777778,2020.0
110,111,C10115,2019-10-09,2020-05-06,156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0,34,5500.0,858.976682,108.319927,0.0,12,0,2019.0,10.0,2019-10,2020-05-06,0.0,2020.0
111,112,C10116,2019-10-09,2020-10-23,3393.351236,1.0,0.0,0.0,0.0,1008.3486720000001,0.0,0.0,0.0,0.083333,2,0,4200.0,0.0,,0.0,12,0,2019.0,10.0,2019-10,2020-10-23,0.24008301714285715,2020.0
112,113,C10117,2019-10-09,2020-10-12,5322.994094,1.0,2812.2,857.12,1955.08,2510.3529510000003,1.0,0.25,1.0,0.333333,8,81,8500.0,1509.423237,1834.0315690000002,0.0,12,0,2019.0,10.0,2019-10,2020-10-12,0.29533564129411766,2020.0
113,114,C10118,2019-10-09,2020-07-19,6458.562089999999,1.0,0.0,0.0,0.0,3360.2287939999997,0.0,0.0,0.0,0.25,11,0,7000.0,1277.7677800000001,2760.115734,0.0,12,0,2019.0,10.0,2019-10,2020-07-19,0.4800326848571428,2020.0
114,115,C10119,2019-10-09,2020-10-05,175.341651,0.818182,1508.9,1252.36,256.54,0.0,0.666667,0.416667,0.333333,0.0,0,14,5000.0,1884.2277780000002,136.639824,1.0,12,0,2019.0,10.0,2019-10,2020-10-05,0.0,2020.0
115,116,C10120,2019-10-09,2020-06-16,680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0,25,3000.0,552.4323049999999,207.720441,0.0,12,0,2019.0,10.0,2019-10,2020-06-16,0.0,2020.0
116,117,C10121,2019-10-09,2020-08-04,223.763616,0.636364,2309.78,0.0,2309.78,0.0,0.583333,0.0,0.5,0.0,0,12,6500.0,1206.81188,99.372848,0.333333,12,0,2019.0,10.0,2019-10,2020-08-04,0.0,2020.0
117,118,C10122,2019-10-09,2020-10-29,1785.626943,1.0,0.0,0.0,0.0,576.2063820000001,0.0,0.0,0.0,0.25,10,0,1800.0,687.691735,2439.136113,0.0,12,0,2019.0,10.0,2019-10,2020-10-29,0.3201146566666667,2020.0
118,119,C10123,2019-10-09,2020-04-24,54.933231000000006,0.272727,495.0,0.0,495.0,0.0,0.166667,0.0,0.166667,0.0,0,2,7000.0,1969.845566,147.049952,1.0,12,0,2019.0,10.0,2019-10,2020-04-24,0.0,2020.0
119,120,C10124,2019-10-09,2020-09-11,2662.629852,1.0,0.0,0.0,0.0,509.023801,0.0,0.0,0.0,0.333333,4,0,3000.0,932.4188550000001,709.2070160000001,0.0,12,0,2019.0,10.0,2019-10,2020-09-11,0.16967460033333334,2020.0
120,121,C10125,2019-10-09,2020-07-24,8504.876253,1.0,6724.26,4100.08,2624.18,1686.599777,1.0,0.916667,1.0,0.5,10,85,17000.0,1888.7568609999998,2167.446204,0.0,12,0,2019.0,10.0,2019-10,2020-07-24,0.0992117515882353,2020.0
121,122,C10126,2019-10-09,2020-10-26,1464.324632,1.0,1174.39,1174.39,0.0,0.0,0.25,0.25,0.0,0.0,0,8,9000.0,0.0,,0.0,12,0,2019.0,10.0,2019-10,2020-10-26,0.0,2020.0
122,123,C10127,2019-10-09,2020-09-28,2114.1586829999997,1.0,5580.85,0.0,5580.85,0.0,1.0,0.0,1.0,0.0,0,75,8500.0,3564.9777740000004,630.00413,0.0,12,0,2019.0,10.0,2019-10,2020-09-28,0.0,2020.0
123,124,C10128,2019-10-09,2020-07-16,2876.396444,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.166667,2,0,3200.0,1065.426905,1412.648089,0.0,12,0,2019.0,10.0,2019-10,2020-07-16,,2020.0
124,125,C10130,2019-10-09,2020-06-24,14224.115409999999,1.0,0.0,0.0,0.0,4614.427403,0.0,0.0,0.0,0.333333,9,0,19000.0,3066.614272,3406.258999,0.0,12,0,2019.0,10.0,2019-10,2020-06-24,0.2428646001578947,2020.0
125,126,C10131,2019-10-09,2020-08-29,2392.917738,1.0,12462.44,12462.44,0.0,0.0,0.916667,0.916667,0.0,0.0,0,217,2800.0,11628.71557,2000.990921,0.0,12,1,2019.0,10.0,2019-10,2020-08-29,0.0,2020.0
126,127,C10132,2019-10-09,2020-08-25,57.453201,0.75,0.0,0.0,0.0,272.713302,0.0,0.0,0.0,0.125,1,0,1200.0,385.853874,84.697292,0.166667,8,0,2019.0,10.0,2019-10,2020-08-25,0.227261085,2020.0
127,128,C10133,2019-10-09,2020-10-26,4245.855092,1.0,1957.3,1077.3,880.0,0.0,0.833333,0.166667,0.583333,0.0,0,19,5000.0,1004.35474,1086.428906,0.0,12,0,2019.0,10.0,2019-10,2020-10-26,0.0,2020.0
128,129,C10134,2019-10-09,2020-05-22,11167.23403,1.0,150.64,150.64,0.0,8362.154254000001,0.083333,0.083333,0.0,0.5,14,1,17000.0,2606.059389,2894.077159,0.0,12,0,2019.0,10.0,2019-10,2020-05-22,0.49189142670588243,2020.0
129,130,C10135,2019-10-09,2020-05-27,69.40554499999999,0.090909,0.0,0.0,0.0,2799.714934,0.0,0.0,0.0,0.083333,3,0,13000.0,0.0,,0.0,12,0,2019.0,10.0,2019-10,2020-05-27,0.21536268723076923,2020.0
130,131,C10136,2019-10-09,2020-09-09,116.654149,0.272727,907.0,907.0,0.0,273.558033,0.25,0.25,0.0,0.083333,1,8,5000.0,0.0,,0.0,12,0,2019.0,10.0,2019-10,2020-09-09,0.054711606600000004,2020.0
131,132,C10137,2019-10-09,2020-08-14,4637.848144,1.0,1271.12,351.54,919.58,0.0,0.833333,0.25,0.833333,0.0,0,33,5000.0,1906.032044,3572.279251,0.0,12,0,2019.0,10.0,2019-10,2020-08-14,0.0,2020.0
132,133,C10138,2019-10-09,2020-05-11,24.28497,0.636364,250.6,0.0,250.6,0.0,0.583333,0.0,0.5,0.0,0,7,3000.0,319.762903,173.63200600000002,0.0,12,0,2019.0,10.0,2019-10,2020-05-11,0.0,2020.0
133,134,C10139,2019-10-09,2020-04-24,9354.06045,1.0,796.33,796.33,0.0,13748.471309999999,0.083333,0.083333,0.0,0.666667,16,1,13000.0,10664.65866,2600.875721,0.083333,12,0,2019.0,10.0,2019-10,2020-04-24,1.057574716153846,2020.0
134,135,C10140,2019-10-10,2020-06-20,231.10899500000002,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,22,4000.0,554.116542,185.091037,0.0,12,0,2019.0,10.0,2019-10,2020-06-20,0.0,2020.0
135,136,C10141,2019-10-10,2020-08-12,1562.633343,1.0,1330.62,1169.63,160.99,0.0,0.5,0.166667,0.25,0.0,0,8,2000.0,1020.7836470000001,709.610053,0.0,12,0,2019.0,10.0,2019-10,2020-08-12,0.0,2020.0
136,137,C10142,2019-10-10,2020-10-18,2494.868559,1.0,5491.79,1390.5,4101.29,0.0,1.0,0.5,1.0,0.0,0,52,17000.0,1015.3119529999999,615.92402,0.0,12,0,2019.0,10.0,2019-10,2020-10-18,0.0,2020.0
137,138,C10143,2019-10-10,2020-05-22,706.132889,1.0,897.86,714.52,183.34,586.268966,0.916667,0.333333,0.916667,0.25,3,18,1200.0,972.358048,184.524376,0.0,12,0,2019.0,10.0,2019-10,2020-05-22,0.48855747166666663,2020.0
138,139,C10144,2019-10-10,2020-07-14,19043.13856,1.0,22009.92,9449.07,12560.85,0.0,1.0,0.75,1.0,0.0,0,216,18000.0,23018.57583,18621.01331,0.0,12,1,2019.0,10.0,2019-10,2020-07-14,0.0,2020.0
139,140,C10145,2019-10-10,2020-06-21,2235.103331,1.0,720.6,720.6,0.0,723.308724,1.0,1.0,0.0,0.083333,1,12,2500.0,1061.292471,689.118919,0.0,12,1,2019.0,10.0,2019-10,2020-06-21,0.2893234896,2020.0
140,141,C10146,2019-10-10,2020-10-24,947.13081,1.0,197.06,148.66,48.4,0.0,0.333333,0.25,0.166667,0.0,0,5,1000.0,492.20041900000007,509.384182,0.0,12,0,2019.0,10.0,2019-10,2020-10-24,0.0,2020.0
141,142,C10147,2019-10-10,2020-05-02,764.042156,0.818182,0.0,0.0,0.0,1307.102516,0.0,0.0,0.0,0.166667,3,0,7500.0,1566.8068970000002,172.959728,0.0,12,0,2019.0,10.0,2019-10,2020-05-02,0.17428033546666666,2020.0
142,143,C10148,2019-10-10,2020-08-29,5347.814547,1.0,0.0,0.0,0.0,4002.3533840000005,0.0,0.0,0.0,0.5,9,0,7000.0,0.0,,0.0,12,0,2019.0,10.0,2019-10,2020-08-29,0.5717647691428572,2020.0
143,144,C10149,2019-10-10,2020-08-29,10598.467770000001,1.0,2084.48,1300.48,784.0,0.0,0.666667,0.416667,0.583333,0.0,0,13,21500.0,3219.621433,3068.125648,0.0,12,0,2019.0,10.0,2019-10,2020-08-29,0.0,2020.0
144,145,C10150,2019-10-10,2020-10-18,2163.678757,1.0,5779.36,3436.53,2342.83,0.0,1.0,1.0,1.0,0.0,0,97,6500.0,4416.412679999999,546.439139,0.0,12,0,2019.0,10.0,2019-10,2020-10-18,0.0,2020.0
145,146,C10151,2019-10-10,2020-10-05,3057.400553,1.0,1025.0,1025.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,7500.0,698.854095,819.682666,0.0,12,0,2019.0,10.0,2019-10,2020-10-05,0.0,2020.0
146,147,C10152,2019-10-10,2020-07-26,19.354559,0.909091,689.7,0.0,689.7,0.0,0.833333,0.0,0.833333,0.0,0,10,10000.0,746.691026,,0.0,12,0,2019.0,10.0,2019-10,2020-07-26,0.0,2020.0
147,148,C10153,2019-10-10,2020-08-29,264.811595,1.0,28.65,28.65,0.0,384.26178,0.083333,0.083333,0.0,0.083333,1,1,9000.0,1235.630069,194.324456,0.083333,12,0,2019.0,10.0,2019-10,2020-08-29,0.04269575333333333,2020.0
148,149,C10154,2019-10-10,2020-09-20,1108.22253,0.909091,944.96,164.96,780.0,0.0,0.5,0.25,0.416667,0.0,0,9,1500.0,1955.198953,992.652486,0.0,12,0,2019.0,10.0,2019-10,2020-09-20,0.0,2020.0
149,150,C10155,2019-10-10,2020-08-07,906.573724,1.0,1039.2,80.0,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1,11,13500.0,1855.2354070000001,468.19673200000005,0.083333,12,0,2019.0,10.0,2019-10,2020-08-07,0.007637191925925926,2020.0
150,151,C10156,2019-10-10,2020-09-10,7679.629040000001,1.0,4059.93,0.0,4059.93,555.469352,0.583333,0.0,0.5,0.166667,7,14,7000.0,3685.6106200000004,12854.9397,0.0,12,0,2019.0,10.0,2019-10,2020-09-10,0.07935276457142856,2020.0
151,152,C10157,2019-10-10,2020-05-06,1523.911458,1.0,4075.37,3322.28,753.09,0.0,1.0,1.0,1.0,0.0,0,31,6500.0,2254.2600199999997,329.29648,0.0,12,0,2019.0,10.0,2019-10,2020-05-06,0.0,2020.0
152,153,C10158,2019-10-10,2020-07-02,49.206255999999996,1.0,870.24,0.0,870.24,0.0,1.0,0.0,1.0,0.0,0,24,8000.0,835.8399519999999,193.011166,1.0,12,0,2019.0,10.0,2019-10,2020-07-02,0.0,2020.0
153,154,C10159,2019-10-10,2020-05-11,13673.079609999999,1.0,9792.23,3959.81,5832.42,2444.445738,1.0,0.75,1.0,0.75,26,216,20000.0,11717.30794,6042.391629,0.0,12,1,2019.0,10.0,2019-10,2020-05-11,0.12222228689999999,2020.0
154,155,C10160,2019-10-10,2020-10-28,106.455975,0.636364,2463.12,789.53,1673.59,0.0,1.0,0.5,1.0,0.0,0,46,4000.0,2573.722764,95.342224,0.636364,12,0,2019.0,10.0,2019-10,2020-10-28,0.0,2020.0
155,156,C10161,2019-10-10,2020-08-27,119.76090400000001,0.363636,1859.34,0.0,1859.34,0.0,0.333333,0.0,0.25,0.0,0,4,20000.0,3104.275623,288.90362799999997,0.25,12,0,2019.0,10.0,2019-10,2020-08-27,0.0,2020.0
156,157,C10162,2019-10-10,2020-10-02,5837.105453,1.0,3488.49,3262.25,226.24,3303.1523,1.0,1.0,0.5,0.75,15,46,7900.0,0.0,,0.0,12,0,2019.0,10.0,2019-10,2020-10-02,0.41812054430379747,2020.0
157,158,C10163,2019-10-10,2020-11-06,1734.510004,1.0,0.0,0.0,0.0,66.275851,0.0,0.0,0.0,0.166667,2,0,1800.0,363.474455,2827.997525,0.0,12,0,2019.0,10.0,2019-10,2020-11-06,0.03681991722222222,2020.0
158,159,C10164,2019-10-10,2020-06-02,2765.7482809999997,1.0,7283.31,5087.31,2196.0,0.0,1.0,1.0,0.666667,0.0,0,77,11000.0,14373.3929,1058.128452,0.25,12,0,2019.0,10.0,2019-10,2020-06-02,0.0,2020.0
159,160,C10165,2019-10-10,2020-07-05,1046.37041,1.0,295.0,295.0,0.0,93.579809,0.083333,0.083333,0.0,0.083333,1,2,1200.0,439.407082,362.838185,0.0,12,0,2019.0,10.0,2019-10,2020-07-05,0.07798317416666667,2020.0
160,161,C10166,2019-10-10,2020-10-16,2737.367678,1.0,0.0,0.0,0.0,429.69116399999996,0.0,0.0,0.0,0.416667,5,0,3000.0,778.827993,721.798576,0.0,12,0,2019.0,10.0,2019-10,2020-10-16,0.143230388,2020.0
161,162,C10167,2019-10-10,2020-11-05,4014.8181670000004,1.0,0.0,0.0,0.0,988.356213,0.0,0.0,0.0,0.083333,1,0,8500.0,1009.185035,1177.149934,0.0,12,0,2019.0,10.0,2019-10,2020-11-05,0.11627720152941176,2020.0
162,163,C10168,2019-10-10,2020-06-25,871.5689769999999,1.0,648.22,115.0,533.22,0.0,1.0,0.083333,1.0,0.0,0,27,1200.0,1110.886425,208.298424,0.0,12,0,2019.0,10.0,2019-10,2020-06-25,0.0,2020.0
163,164,C10169,2019-10-10,2020-06-24,1610.040203,1.0,557.19,525.64,31.55,0.0,0.25,0.083333,0.166667,0.0,0,5,4000.0,422.71184800000003,616.0058389999999,0.0,12,0,2019.0,10.0,2019-10,2020-06-24,0.0,2020.0
164,165,C10170,2019-10-10,2020-04-23,114.59381699999999,1.0,469.98,0.0,469.98,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,367.109312,86.102479,0.5,6,0,2019.0,10.0,2019-10,2020-04-23,0.0,2020.0
165,166,C10171,2019-10-11,2020-07-14,5800.587339,1.0,0.0,0.0,0.0,369.950794,0.0,0.0,0.0,0.083333,1,0,6500.0,1346.365584,1972.526015,0.0,12,0,2019.0,10.0,2019-10,2020-07-14,0.05691550676923077,2020.0
166,167,C10172,2019-10-11,2020-07-14,823.103926,0.363636,131.64,0.0,131.64,0.0,1.0,0.0,1.0,0.0,0,12,8000.0,2916.071564,243.199498,0.0,12,0,2019.0,10.0,2019-10,2020-07-14,0.0,2020.0
167,168,C10173,2019-10-11,2020-08-12,595.677343,1.0,5078.14,4330.53,747.61,1424.4426019999999,0.916667,0.666667,0.75,0.083333,1,42,15000.0,4756.654374000001,241.894073,0.916667,12,0,2019.0,10.0,2019-10,2020-08-12,0.09496284013333332,2020.0
168,169,C10174,2019-10-11,2020-05-28,1128.124563,1.0,924.6,0.0,924.6,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1202.711782,1747.037345,0.0,12,0,2019.0,10.0,2019-10,2020-05-28,0.0,2020.0
169,170,C10175,2019-10-11,2020-10-06,349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0,17,4000.0,1795.012223,167.219681,0.0,12,0,2019.0,10.0,2019-10,2020-10-06,0.0,2020.0
170,171,C10176,2019-10-11,2020-06-30,840.804076,0.666667,0.0,0.0,0.0,3671.777443,0.0,0.0,0.0,0.22222199999999998,5,0,4000.0,3621.266477,193.171404,0.0,9,0,2019.0,10.0,2019-10,2020-06-30,0.91794436075,2020.0
171,172,C10177,2019-10-11,2020-11-06,975.942008,1.0,10221.35,7141.38,3079.97,1620.685551,1.0,1.0,0.833333,0.583333,18,130,10500.0,10693.49585,347.641073,0.75,12,1,2019.0,10.0,2019-10,2020-11-06,0.15435100485714287,2020.0
172,173,C10178,2019-10-11,2020-06-16,23.111088,0.363636,300.0,0.0,300.0,0.0,0.25,0.0,0.166667,0.0,0,3,12500.0,291.948834,43.452683,0.181818,12,0,2019.0,10.0,2019-10,2020-06-16,0.0,2020.0
173,174,C10179,2019-10-11,2020-09-24,2187.7322649999996,0.857143,0.0,0.0,0.0,3905.3262560000003,0.0,0.0,0.0,0.28571399999999997,9,0,3000.0,1423.788603,461.36562599999996,0.2,7,0,2019.0,10.0,2019-10,2020-09-24,1.3017754186666668,2020.0
174,175,C10180,2019-10-11,2020-04-24,11972.011040000001,1.0,5715.0,4685.54,1029.46,1626.351366,1.0,1.0,1.0,0.166667,3,90,14000.0,4639.513745,3192.3060179999998,0.0,12,0,2019.0,10.0,2019-10,2020-04-24,0.11616795471428572,2020.0
175,176,C10181,2019-10-11,2020-06-24,1608.451822,1.0,0.0,0.0,0.0,205.737165,0.0,0.0,0.0,0.166667,2,0,1800.0,470.56598399999996,408.799147,0.0,12,0,2019.0,10.0,2019-10,2020-06-24,0.11429842500000001,2020.0
176,177,C10182,2019-10-11,2020-06-23,1872.926275,1.0,766.61,766.61,0.0,1017.1205779999999,0.833333,0.833333,0.0,0.25,5,12,2300.0,0.0,,0.0,12,0,2019.0,10.0,2019-10,2020-06-23,0.44222633826086954,2020.0
177,178,C10183,2019-10-11,2020-06-16,2933.240476,1.0,0.0,0.0,0.0,2040.433925,0.0,0.0,0.0,0.583333,13,0,3000.0,2431.578544,1739.74883,0.0,12,0,2019.0,10.0,2019-10,2020-06-16,0.6801446416666667,2020.0
178,179,C10184,2019-10-11,2020-10-06,336.799916,1.0,3535.8,1614.7,1921.1,,1.0,0.416667,0.916667,0.0,0,44,20000.0,2814.2312269999998,186.230835,1.0,12,0,2019.0,10.0,2019-10,2020-10-06,,2020.0
179,180,C10185,2019-10-11,2020-09-12,36.236312,0.454545,256.11,0.0,256.11,0.0,0.416667,0.0,0.416667,0.0,0,5,5300.0,831.375322,189.036967,0.166667,12,0,2019.0,10.0,2019-10,2020-09-12,0.0,2020.0
180,181,C10186,2019-10-11,2020-05-02,903.2978099999999,1.0,2697.48,150.5,2546.98,0.0,1.0,0.333333,1.0,0.0,0,39,2500.0,1686.1963440000002,303.361632,0.0,12,0,2019.0,10.0,2019-10,2020-05-02,0.0,2020.0
181,182,C10187,2019-10-11,2020-05-27,0.0,0.0,23.0,0.0,23.0,0.0,0.083333,0.0,0.083333,0.0,0,1,5000.0,0.0,,0.0,12,0,2019.0,10.0,2019-10,2020-05-27,0.0,2020.0
182,183,C10188,2019-10-11,2020-10-25,2881.253586,1.0,117.0,0.0,117.0,17661.49486,0.25,0.0,0.166667,0.75,28,3,4500.0,17301.83238,931.618475,0.166667,12,0,2019.0,10.0,2019-10,2020-10-25,3.9247766355555553,2020.0
183,184,C10189,2019-10-11,2020-06-19,5.465999,0.090909,196.81,173.0,23.81,0.0,0.083333,0.083333,0.083333,0.0,0,3,12000.0,0.0,,0.0,12,0,2019.0,10.0,2019-10,2020-06-19,0.0,2020.0
184,185,C10190,2019-10-11,2020-10-27,117.44268400000001,1.0,653.73,493.0,160.73,0.0,0.666667,0.416667,0.416667,0.0,0,15,10000.0,441.588141,136.827952,0.0,12,0,2019.0,10.0,2019-10,2020-10-27,0.0,2020.0
185,186,C10191,2019-10-11,2020-08-03,168.52270900000002,0.818182,2009.05,0.0,2009.05,0.0,0.833333,0.0,0.75,0.0,0,22,1200.0,2612.7604969999998,197.63855800000002,0.14285699999999998,12,0,2019.0,10.0,2019-10,2020-08-03,0.0,2020.0
186,187,C10192,2019-10-11,2020-05-27,1706.014379,1.0,147.78,0.0,147.78,1657.090283,0.166667,0.0,0.166667,0.25,4,2,6000.0,1186.0627650000001,374.595505,0.0,12,0,2019.0,10.0,2019-10,2020-05-27,0.27618171383333334,2020.0
187,188,C10193,2019-10-11,2020-05-12,874.583247,1.0,516.54,159.07,357.47,0.0,1.0,0.333333,0.916667,0.0,0,30,900.0,579.749308,693.894717,0.0,12,0,2019.0,10.0,2019-10,2020-05-12,0.0,2020.0
188,189,C10194,2019-10-11,2020-11-06,861.001207,1.0,969.56,969.56,0.0,446.23319699999996,0.416667,0.416667,0.0,0.083333,1,6,2400.0,0.0,,0.0,12,0,2019.0,10.0,2019-10,2020-11-06,0.18593049874999998,2020.0
189,190,C10196,2019-10-12,2020-10-18,966.251742,1.0,311.45,311.45,0.0,,0.333333,0.333333,0.0,0.083333,1,15,1500.0,277.522439,286.299328,0.0,12,0,2019.0,10.0,2019-10,2020-10-18,,2020.0
190,191,C10197,2019-10-12,2020-05-20,38.615644,0.727273,280.4,280.4,0.0,0.0,0.25,0.25,0.0,0.0,0,3,6150.0,254.39298399999998,55.79974,0.090909,12,0,2019.0,10.0,2019-10,2020-05-20,0.0,2020.0
191,192,C10198,2019-10-12,2020-08-18,189.687964,1.0,66.14,66.14,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,6000.0,0.0,,0.0,12,0,2019.0,10.0,2019-10,2020-08-18,0.0,2020.0
192,193,C10199,2019-10-12,2020-08-12,40.417255,0.363636,79.2,79.2,0.0,1631.576375,0.083333,0.083333,0.0,0.083333,1,1,4000.0,1647.880773,24.815878,0.083333,12,0,2019.0,10.0,2019-10,2020-08-12,0.40789409375,2020.0
193,194,C10200,2019-10-12,2020-05-17,5462.897068,1.0,1453.32,0.0,1453.32,0.0,0.5,0.0,0.5,0.0,0,18,16500.0,1382.269127,1755.253802,0.0,12,0,2019.0,10.0,2019-10,2020-05-17,0.0,2020.0
194,195,C10201,2019-10-12,2020-07-01,3983.9237049999997,1.0,756.54,756.54,0.0,0.0,0.5,0.5,0.0,0.0,0,15,4000.0,1110.870941,1431.2011710000002,0.0,12,0,2019.0,10.0,2019-10,2020-07-01,0.0,2020.0
195,196,C10202,2019-10-12,2020-06-06,5588.846272,1.0,3507.35,603.75,2903.6,0.0,0.916667,0.166667,0.833333,0.0,0,34,11500.0,1412.597253,1825.1765030000001,0.0,12,0,2019.0,10.0,2019-10,2020-06-06,0.0,2020.0
196,197,C10203,2019-10-12,2020-10-19,281.17037799999997,0.818182,3163.69,56.8,3106.89,0.0,0.75,0.083333,0.666667,0.0,0,36,8000.0,2422.911622,187.046284,0.8888889999999999,12,0,2019.0,10.0,2019-10,2020-10-19,0.0,2020.0
197,198,C10204,2019-10-12,2020-07-06,130.25153799999998,0.909091,1343.19,1082.79,260.4,0.0,1.0,1.0,0.583333,0.0,0,33,15000.0,1043.5592900000001,182.429461,0.545455,12,0,2019.0,10.0,2019-10,2020-07-06,0.0,2020.0
198,199,C10205,2019-10-12,2020-05-14,1973.8149640000001,1.0,873.0,873.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,8000.0,541.722532,762.682834,0.0,12,0,2019.0,10.0,2019-10,2020-05-14,0.0,2020.0
199,200,C10206,2019-10-12,2020-07-12,5698.539876,1.0,47.55,0.0,47.55,2039.52804,0.166667,0.0,0.166667,0.75,14,2,6000.0,2976.579866,3463.1749619999996,0.0,12,0,2019.0,10.0,2019-10,2020-07-12,0.33992133999999996,2020.0
200,201,C10207,2019-10-12,2020-06-26,43.103899,0.454545,370.0,370.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,23000.0,1212.0542189999999,68.725483,0.0,12,0,2019.0,10.0,2019-10,2020-06-26,0.0,2020.0
201,202,C10208,2019-10-12,2020-09-10,566.546048,0.909091,405.75,313.75,92.0,1044.6516179999999,0.5,0.166667,0.416667,0.333333,6,12,2000.0,1249.835142,313.052687,0.0,12,0,2019.0,10.0,2019-10,2020-09-10,0.5223258089999999,2020.0
202,203,C10209,2019-10-12,2020-05-06,24.527252999999998,0.909091,261.64,0.0,261.64,0.0,0.833333,0.0,0.833333,0.0,0,10,4000.0,376.758504,169.78292,0.818182,12,0,2019.0,10.0,2019-10,2020-05-06,0.0,2020.0
203,204,C10211,2019-10-12,2020-09-14,8350.145568,1.0,1989.28,842.8,1146.48,893.7579029999999,0.333333,0.166667,0.166667,0.083333,2,8,14000.0,4720.900413,2557.0445760000002,0.0,12,0,2019.0,10.0,2019-10,2020-09-14,0.0638398502142857,2020.0
204,205,C10212,2019-10-12,2020-09-29,4559.7792340000005,1.0,10848.5,8208.0,2640.5,0.0,1.0,0.666667,1.0,0.0,0,123,7500.0,9423.715495,2925.275522,0.0,12,0,2019.0,10.0,2019-10,2020-09-29,0.0,2020.0
205,206,C10213,2019-10-12,2020-08-07,2.67713,0.090909,43.39,0.0,43.39,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,130.107234,29.700051000000002,0.090909,12,0,2019.0,10.0,2019-10,2020-08-07,0.0,2020.0
206,207,C10214,2019-10-12,2020-09-13,1570.682346,1.0,645.32,645.32,0.0,1665.331678,0.166667,0.166667,0.0,0.416667,9,2,1800.0,2591.391006,808.217224,0.0,12,0,2019.0,10.0,2019-10,2020-09-13,0.9251842655555556,2020.0
207,208,C10215,2019-10-12,2020-05-19,7201.736985,1.0,987.1,862.1,125.0,5468.620604,0.333333,0.333333,0.083333,0.25,16,9,10500.0,1941.5411579999998,2391.987571,0.0,12,0,2019.0,10.0,2019-10,2020-05-19,0.5208210099047619,2020.0
208,209,C10216,2019-10-12,2020-07-21,6467.885013,1.0,1464.14,978.71,485.43,3947.86784,0.833333,0.583333,0.666667,0.416667,10,23,11500.0,1658.563509,1887.4135170000002,0.0,12,0,2019.0,10.0,2019-10,2020-07-21,0.3432928556521739,2020.0
209,210,C10217,2019-10-12,2020-08-24,64.08090899999999,0.454545,927.0,600.0,327.0,0.0,0.25,0.083333,0.166667,0.0,0,4,5000.0,1260.16384,59.04439,0.22222199999999998,12,0,2019.0,10.0,2019-10,2020-08-24,0.0,2020.0
210,211,C10218,2019-10-12,2020-06-04,5635.860679,1.0,393.62,153.72,239.9,5933.467329,0.916667,0.916667,0.166667,0.75,24,15,10000.0,1919.630466,1731.5493850000003,0.0,12,0,2019.0,10.0,2019-10,2020-06-04,0.5933467329,2020.0
211,212,C10219,2019-10-12,2020-06-16,3670.50596,1.0,965.5,876.13,89.37,0.0,0.5,0.5,0.083333,0.0,0,9,7500.0,1034.932404,941.496383,0.0,12,0,2019.0,10.0,2019-10,2020-06-16,0.0,2020.0
